,Zipcode,Lat,Lon
856,93207,35.94073,-118.566995
857,93207,35.94158,-118.56546
858,93207,35.94242,-118.566914
859,93207,35.941479,-118.568262
860,93207,35.941571,-118.569989
861,93207,35.94376,-118.570759
862,93207,35.944874,-118.569224
863,93207,35.946291,-118.568804
864,93207,35.946153,-118.56648
865,93207,35.947387,-118.568358
866,93207,35.950204,-118.570579
867,93207,35.951185,-118.57374
868,93207,35.952562,-118.573791
869,93207,35.954162,-118.574888
870,93207,35.954938,-118.573565
871,93207,35.957243,-118.572822
872,93207,35.95744,-118.573639
873,93207,35.955146,-118.575807
874,93207,35.957764,-118.575932
875,93207,35.959687,-118.573609
876,93207,35.959331,-118.571586
877,93207,35.96089,-118.570382
878,93207,35.961457,-118.568773
879,93207,35.962562,-118.568549
880,93207,35.963657,-118.566223
881,93207,35.964093,-118.571287
882,93207,35.963015,-118.572179
883,93207,35.961657,-118.577668
884,93207,35.959246,-118.582419
885,93207,35.960244,-118.585689
886,93207,35.959196,-118.588611
887,93207,35.95794,-118.590449
888,93207,35.953395,-118.594632
889,93207,35.953155,-118.596797
890,93207,35.954186,-118.597431
891,93207,35.954798,-118.600747
892,93207,35.953575,-118.602841
893,93207,35.953634,-118.605667
894,93207,35.952203,-118.606671
895,93207,35.951535,-118.609156
896,93207,35.951875,-118.611417
897,93207,35.950629,-118.612828
898,93207,35.951421,-118.613712
899,93207,35.951444,-118.614511
900,93207,35.949982,-118.615929
901,93207,35.94999,-118.61759
902,93207,35.950962,-118.61987
903,93207,35.953647,-118.624259
904,93207,35.953734,-118.625486
905,93207,35.955288,-118.626249
906,93207,35.955494,-118.629846
907,93207,35.954315,-118.630891
908,93207,35.953609,-118.630394
909,93207,35.950995,-118.630812
910,93207,35.949877,-118.631451
911,93207,35.950087,-118.633855
912,93207,35.947053,-118.635945
913,93207,35.946255,-118.637757
914,93207,35.942058,-118.64024
915,93207,35.938491,-118.641764
916,93207,35.937815,-118.645269
917,93207,35.935532,-118.648808
918,93207,35.934462,-118.648857
919,93207,35.933233,-118.651859
920,93207,35.930009,-118.652863
921,93207,35.928883,-118.65368
922,93207,35.926172,-118.654201
923,93207,35.924313,-118.65615
924,93207,35.922328,-118.652514
925,93207,35.923489,-118.656596
926,93207,35.922924,-118.658789
927,93207,35.922692,-118.656462
928,93207,35.920651,-118.653668
929,93207,35.920343,-118.65533
930,93207,35.919534,-118.655592
931,93207,35.918887,-118.653741
932,93207,35.919459,-118.651397
933,93207,35.916074,-118.657026
934,93207,35.915967,-118.659991
935,93207,35.914884,-118.662047
936,93207,35.917599,-118.65932
937,93207,35.91757,-118.660258
938,93207,35.916194,-118.661534
939,93207,35.915922,-118.666094
940,93207,35.914363,-118.667929
941,93207,35.912472,-118.668125
942,93207,35.914208,-118.670302
943,93207,35.916835,-118.668149
944,93207,35.915748,-118.669935
945,93207,35.914561,-118.673229
946,93207,35.91315,-118.673655
947,93207,35.911051,-118.675205
948,93207,35.90902,-118.674672
949,93207,35.906969,-118.672908
950,93207,35.90696,-118.669971
951,93207,35.90581,-118.665338
952,93207,35.906646,-118.664557
953,93207,35.903474,-118.656064
954,93207,35.903251,-118.653556
955,93207,35.902431,-118.651166
956,93207,35.902279,-118.654134
957,93207,35.901235,-118.655687
958,93207,35.900961,-118.658456
959,93207,35.900143,-118.661246
960,93207,35.898616,-118.662739
961,93207,35.900292,-118.665304
962,93207,35.900551,-118.668748
963,93207,35.900063,-118.671679
964,93207,35.899046,-118.674401
965,93207,35.898552,-118.677562
966,93207,35.897382,-118.680135
967,93207,35.895728,-118.682343
968,93207,35.894124,-118.682154
969,93207,35.893058,-118.684281
970,93207,35.89097,-118.683944
971,93207,35.889833,-118.685146
972,93207,35.889937,-118.68759
973,93207,35.888365,-118.689278
974,93207,35.887206,-118.691499
975,93207,35.885624,-118.69179
976,93207,35.885162,-118.692695
977,93207,35.885992,-118.694119
978,93207,35.886052,-118.695929
979,93207,35.883541,-118.697279
980,93207,35.881864,-118.69986
981,93207,35.879774,-118.70117
982,93207,35.876067,-118.701326
983,93207,35.873387,-118.702303
984,93207,35.872546,-118.703677
985,93207,35.87178,-118.706572
986,93207,35.872016,-118.707087
987,93207,35.874421,-118.706356
988,93207,35.876401,-118.706991
989,93207,35.878331,-118.709125
990,93207,35.879664,-118.709373
991,93207,35.879744,-118.711254
992,93207,35.881383,-118.713075
993,93207,35.880866,-118.714793
994,93207,35.880307,-118.719235
995,93207,35.881223,-118.719722
996,93207,35.883551,-118.719082
997,93207,35.88502,-118.71931
998,93207,35.883646,-118.721502
999,93207,35.884666,-118.721579
1000,93207,35.887579,-118.723902
1001,93207,35.887107,-118.725302
1002,93207,35.887962,-118.728477
1003,93207,35.886896,-118.728897
1004,93207,35.886132,-118.730645
1005,93207,35.887385,-118.730094
1006,93207,35.889132,-118.730958
1007,93207,35.887715,-118.732914
1008,93207,35.887881,-118.734893
1009,93207,35.888753,-118.736076
1010,93207,35.89034,-118.736314
1011,93207,35.889471,-118.738343
1012,93207,35.888243,-118.738926
1013,93207,35.888252,-118.740447
1014,93207,35.887176,-118.741898
1015,93207,35.888103,-118.744079
1016,93207,35.887393,-118.745819
1017,93207,35.888042,-118.746862
1018,93207,35.887809,-118.750044
1019,93207,35.890235,-118.748482
1020,93207,35.892347,-118.749073
1021,93207,35.893016,-118.752016
1022,93207,35.892683,-118.75389
1023,93207,35.894562,-118.754965
1024,93207,35.89366,-118.757373
1025,93207,35.894306,-118.75844
1026,93207,35.893921,-118.759916
1027,93207,35.895085,-118.762622
1028,93207,35.896736,-118.763056
1029,93207,35.895988,-118.763976
1030,93207,35.894501,-118.767608
1031,93207,35.892653,-118.768281
1032,93207,35.891884,-118.770027
1033,93207,35.890062,-118.771041
1034,93207,35.885416,-118.770944
1035,93207,35.884768,-118.772078
1036,93207,35.88212,-118.772965
1037,93207,35.882721,-118.773778
1038,93207,35.885358,-118.774058
1039,93207,35.888061,-118.77554
1040,93207,35.890141,-118.776307
1041,93207,35.89298,-118.776961
1042,93207,35.89381,-118.779312
1043,93207,35.891488,-118.780727
1044,93207,35.890892,-118.782984
1045,93207,35.888027,-118.785706
1046,93207,35.887779,-118.787159
1047,93210a,36.357264,-120.779269
1048,93210a,36.356821,-120.780258
1049,93210a,36.355243,-120.778282
1050,93210a,36.353632,-120.775027
1051,93210a,36.353386,-120.769104
1052,93210a,36.352333,-120.76733
1053,93210a,36.350986,-120.76311
1054,93210a,36.351301,-120.761993
1055,93210a,36.349017,-120.761278
1056,93210a,36.348603,-120.758563
1057,93210a,36.347595,-120.756894
1058,93210a,36.345284,-120.755312
1059,93210a,36.344117,-120.755652
1060,93210a,36.342971,-120.7537
1061,93210a,36.340185,-120.747148
1062,93210a,36.338544,-120.74682
1063,93210a,36.336766,-120.745531
1064,93210a,36.334605,-120.742131
1065,93210a,36.333373,-120.741658
1066,93210a,36.332741,-120.738676
1067,93210a,36.331352,-120.737696
1068,93210a,36.330846,-120.734256
1069,93210a,36.33133,-120.732434
1070,93210a,36.329522,-120.729237
1071,93210a,36.328265,-120.725729
1072,93210a,36.325751,-120.722704
1073,93210a,36.325586,-120.720549
1074,93210a,36.324459,-120.716985
1075,93210a,36.323068,-120.714451
1076,93210a,36.321521,-120.713577
1077,93210a,36.320191,-120.714069
1078,93210a,36.318079,-120.713577
1079,93210a,36.317548,-120.712724
1080,93210a,36.317467,-120.709615
1081,93210a,36.314148,-120.708965
1082,93210a,36.313088,-120.707124
1083,93210a,36.311158,-120.708256
1084,93210a,36.309854,-120.710267
1085,93210a,36.308449,-120.708766
1086,93210a,36.304914,-120.707288
1087,93210a,36.302424,-120.70475
1088,93210a,36.301859,-120.702666
1089,93210a,36.299548,-120.698786
1090,93210a,36.297975,-120.694156
1091,93210a,36.296749,-120.691567
1092,93210a,36.295408,-120.689992
1093,93210a,36.292618,-120.684242
1094,93210a,36.292981,-120.68203
1095,93210a,36.289978,-120.680471
1096,93210a,36.287264,-120.682944
1097,93210a,36.28515,-120.680796
1098,93210a,36.284171,-120.678049
1099,93210a,36.282828,-120.675877
1100,93210a,36.2824,-120.673839
1101,93210a,36.280489,-120.672622
1102,93210a,36.278645,-120.675033
1103,93210a,36.27684,-120.67619
1104,93210a,36.275477,-120.676212
1105,93210a,36.274186,-120.674602
1106,93210a,36.272734,-120.674246
1107,93210a,36.270518,-120.675354
1108,93210a,36.267319,-120.678582
1109,93210a,36.269617,-120.679743
1110,93210a,36.271539,-120.681651
1111,93210a,36.271959,-120.683083
1112,93210a,36.270899,-120.683929
1113,93210a,36.271446,-120.687227
1114,93210a,36.27362,-120.690207
1115,93210a,36.276338,-120.691677
1116,93210a,36.277905,-120.693135
1117,93210a,36.277994,-120.694897
1118,93210a,36.279867,-120.695497
1119,93210a,36.281088,-120.697032
1120,93210a,36.282884,-120.69773
1121,93210a,36.284158,-120.69966
1122,93210a,36.283941,-120.700893
1123,93210a,36.285295,-120.701141
1124,93210a,36.287055,-120.703747
1125,93210a,36.28692,-120.706397
1126,93210a,36.285758,-120.707679
1127,93210a,36.287212,-120.709445
1128,93210a,36.287307,-120.710762
1129,93210a,36.28857,-120.711784
1130,93210a,36.289292,-120.71435
1131,93210a,36.290401,-120.716195
1132,93210a,36.292447,-120.716881
1133,93210a,36.292096,-120.718676
1134,93210a,36.292986,-120.720857
1135,93210a,36.292656,-120.722584
1136,93210a,36.294165,-120.722692
1137,93210a,36.297295,-120.725569
1138,93210a,36.300266,-120.730225
1139,93210a,36.30127,-120.731281
1140,93210a,36.302628,-120.735142
1141,93210a,36.303681,-120.735797
1142,93210a,36.304761,-120.739236
1143,93210a,36.30584,-120.741031
1144,93210a,36.309297,-120.745081
1145,93210a,36.310234,-120.746654
1146,93210a,36.310158,-120.750357
1147,93210a,36.307898,-120.752577
1148,93210a,36.307799,-120.75605
1149,93210a,36.308604,-120.75834
1150,93210a,36.3067,-120.756378
1151,93210a,36.305275,-120.755726
1152,93210a,36.303865,-120.750449
1153,93210a,36.301212,-120.747561
1154,93210a,36.300151,-120.745459
1155,93210a,36.298899,-120.744852
1156,93210a,36.298059,-120.743114
1157,93210a,36.291985,-120.739466
1158,93210a,36.288251,-120.738289
1159,93210a,36.287861,-120.737231
1160,93210a,36.285719,-120.73626
1161,93210a,36.284196,-120.733847
1162,93210a,36.279837,-120.733325
1163,93210a,36.276972,-120.732076
1164,93210a,36.275366,-120.732006
1165,93210a,36.274079,-120.730869
1166,93210a,36.273623,-120.729234
1167,93210a,36.272271,-120.728405
1168,93210a,36.27032,-120.724813
1169,93210a,36.266904,-120.724303
1170,93210a,36.26495,-120.721604
1171,93210a,36.260651,-120.719429
1172,93210a,36.260012,-120.717696
1173,93210a,36.253843,-120.716361
1174,93210a,36.251888,-120.716028
1175,93210a,36.249605,-120.714221
1176,93210a,36.248259,-120.714662
1177,93210a,36.24747,-120.713462
1178,93210a,36.24238,-120.711738
1179,93210a,36.239537,-120.711829
1180,93210a,36.23676,-120.710182
1181,93210a,36.236699,-120.709374
1182,93210a,36.23252,-120.70802
1183,93210a,36.231785,-120.707429
1184,93210a,36.227692,-120.706411
1185,93210a,36.225098,-120.707337
1186,93210a,36.224692,-120.706604
1187,93210a,36.220391,-120.706886
1188,93210a,36.218499,-120.706012
1189,93210a,36.212296,-120.705897
1190,93210a,36.211671,-120.704856
1191,93210a,36.209199,-120.705759
1192,93210a,36.206863,-120.705538
1193,93210a,36.205908,-120.706215
1194,93210a,36.20373,-120.706121
1195,93210a,36.2037,-120.706987
1196,93210a,36.201414,-120.709508
1197,93210a,36.200662,-120.711215
1198,93210a,36.199537,-120.710886
1199,93210a,36.19836,-120.711873
1200,93210a,36.198569,-120.712774
1201,93210a,36.196848,-120.718426
1202,93210a,36.197875,-120.71886
1203,93210a,36.19849,-120.720792
1204,93210a,36.199556,-120.720427
1205,93210a,36.199973,-120.722928
1206,93210a,36.201318,-120.724779
1207,93210a,36.20145,-120.727259
1208,93210a,36.202718,-120.728548
1209,93210a,36.201603,-120.730526
1210,93210a,36.203547,-120.731395
1211,93210a,36.203605,-120.732223
1212,93210a,36.203167,-120.735827
1213,93210a,36.201496,-120.738524
1214,93210a,36.200957,-120.740489
1215,93210a,36.200133,-120.740767
1216,93210a,36.199121,-120.743793
1217,93210a,36.19857,-120.742046
1218,93210a,36.200449,-120.738206
1219,93210a,36.197931,-120.739113
1220,93210a,36.19594,-120.738884
1221,93210a,36.195536,-120.743577
1222,93210a,36.184312,-120.743301
1223,93210a,36.175584,-120.725068
1224,93210a,36.167512,-120.709022
1225,93210a,36.16603,-120.711369
1226,93210a,36.163466,-120.714332
1227,93210a,36.163005,-120.716095
1228,93210a,36.156232,-120.726354
1229,93210a,36.155774,-120.724659
1230,93210a,36.155503,-120.703689
1231,93210a,36.153855,-120.69954
1232,93210a,36.151292,-120.698383
1233,93210a,36.151155,-120.695334
1234,93210a,36.150514,-120.693725
1235,93210a,36.151498,-120.69096
1236,93210a,36.150834,-120.68921
1237,93210a,36.148706,-120.686896
1238,93210a,36.148042,-120.684356
1239,93210a,36.1466,-120.682973
1240,93210a,36.147424,-120.680461
1241,93210a,36.145408,-120.678345
1242,93210a,36.143577,-120.677555
1243,93210a,36.141539,-120.671376
1244,93210a,36.140555,-120.672448
1245,93210a,36.139044,-120.66957
1246,93210a,36.139639,-120.66672
1247,93210a,36.138057,-120.667551
1248,93210a,36.137331,-120.666311
1249,93210a,36.136731,-120.662715
1250,93210a,36.134616,-120.660293
1251,93210a,36.134211,-120.658803
1252,93210a,36.131781,-120.655726
1253,93210a,36.129917,-120.655163
1254,93210a,36.128359,-120.653576
1255,93210a,36.124961,-120.652548
1256,93210a,36.122706,-120.654221
1257,93210a,36.118815,-120.653203
1258,93210a,36.117079,-120.6512
1259,93210a,36.117826,-120.649377
1260,93210a,36.117202,-120.646217
1261,93210a,36.116199,-120.645423
1262,93210a,36.113809,-120.646573
1263,93210a,36.113042,-120.645572
1264,93210a,36.110755,-120.646224
1265,93210a,36.10799,-120.648784
1266,93210a,36.104745,-120.646108
1267,93210a,36.101272,-120.641895
1268,93210a,36.101974,-120.640549
1269,93210a,36.101902,-120.638353
1270,93210a,36.101012,-120.635359
1271,93210a,36.103325,-120.633602
1272,93210a,36.10183,-120.632224
1273,93210a,36.099195,-120.627666
1274,93210a,36.097079,-120.625998
1275,93210a,36.097963,-120.62381
1276,93210a,36.096912,-120.621109
1277,93210a,36.096647,-120.617749
1278,93210a,36.095161,-120.61516
1279,93210a,36.095224,-120.612265
1280,93210a,36.097013,-120.611504
1281,93210a,36.099053,-120.612362
1282,93210a,36.0987,-120.610223
1283,93210a,36.100151,-120.608159
1284,93210a,36.102697,-120.608019
1285,93210a,36.1017,-120.603992
1286,93210a,36.101587,-120.600607
1287,93210a,36.099711,-120.598068
1288,93210a,36.098841,-120.598096
1289,93210a,36.096903,-120.595735
1290,93210a,36.095465,-120.595135
1291,93210a,36.091831,-120.592311
1292,93210a,36.089605,-120.589796
1293,93210a,36.08853,-120.593173
1294,93210a,36.08561,-120.5928
1295,93210a,36.085161,-120.594035
1296,93210a,36.083237,-120.594918
1297,93210a,36.080887,-120.594719
1298,93210a,36.079566,-120.595859
1299,93210a,36.077785,-120.596029
1300,93210a,36.073714,-120.592282
1301,93210a,36.0716,-120.592218
1302,93210a,36.068959,-120.588336
1303,93210a,36.066604,-120.587608
1304,93210a,36.066189,-120.584592
1305,93210a,36.062877,-120.581324
1306,93210a,36.060713,-120.57648
1307,93210a,36.059109,-120.575366
1308,93210a,36.056918,-120.572585
1309,93210a,36.055268,-120.569439
1310,93210a,36.052932,-120.566649
1311,93210a,36.052862,-120.564557
1312,93210a,36.051823,-120.563167
1313,93210a,36.051342,-120.560567
1314,93210a,36.05002,-120.559207
1315,93210a,36.05025,-120.555727
1316,93210a,36.049521,-120.551779
1317,93210a,36.047618,-120.550706
1318,93210a,36.047363,-120.54787
1319,93210a,36.046123,-120.545408
1320,93210a,36.043285,-120.543084
1321,93210a,36.041776,-120.543588
1322,93210a,36.039816,-120.54304
1323,93210a,36.038849,-120.54174
1324,93210a,36.036664,-120.540409
1325,93210a,36.036068,-120.538832
1326,93210a,36.036208,-120.53677
1327,93210a,36.035095,-120.535549
1328,93210a,36.035383,-120.530532
1329,93210a,36.034295,-120.529401
1330,93210a,36.035838,-120.527202
1331,93210a,36.03424,-120.52727
1332,93210a,36.032803,-120.528785
1333,93210a,36.028977,-120.529801
1334,93210a,36.026638,-120.529154
1335,93210a,36.024281,-120.529796
1336,93210a,36.022913,-120.526424
1337,93210a,36.023158,-120.522599
1338,93210a,36.020885,-120.520009
1339,93210a,36.022266,-120.51896
1340,93210a,36.02371,-120.519755
1341,93210a,36.027188,-120.519411
1342,93210a,36.027568,-120.518331
1343,93210a,36.025683,-120.514571
1344,93210a,36.025676,-120.513194
1345,93210a,36.023748,-120.513331
1346,93210a,36.021999,-120.510445
1347,93210a,36.02384,-120.509227
1348,93210a,36.02326,-120.507224
1349,93210a,36.021581,-120.508343
1350,93210a,36.021406,-120.504884
1351,93210a,36.020358,-120.504863
1352,93210a,36.020585,-120.502513
1353,93210a,36.022215,-120.502257
1354,93210a,36.02223,-120.500446
1355,93210a,36.020655,-120.499797
1356,93210a,36.020177,-120.497549
1357,93210a,36.01912,-120.497013
1358,93210a,36.018632,-120.495107
1359,93210a,36.016774,-120.492414
1360,93210a,36.014637,-120.488082
1361,93210a,36.013646,-120.488513
1362,93210a,36.011178,-120.486216
1363,93210a,36.012107,-120.483047
1364,93210a,36.011296,-120.480447
1365,93210a,36.010183,-120.478698
1366,93210a,36.008792,-120.478428
1367,93210a,36.005928,-120.48045
1368,93210a,36.003283,-120.477816
1369,93210a,36.000824,-120.477391
1370,93210a,36.000384,-120.475072
1371,93210a,35.99883,-120.472886
1372,93210a,35.99693,-120.472386
1373,93210a,35.997055,-120.470552
1374,93210a,35.995765,-120.470371
1375,93210a,35.994347,-120.468609
1376,93210a,35.994621,-120.467234
1377,93210a,35.993544,-120.465994
1378,93210a,35.992778,-120.463688
1379,93210a,35.993703,-120.461074
1380,93210a,35.990223,-120.454375
1381,93210a,35.988432,-120.4497
1382,93210a,35.985112,-120.449087
1383,93210a,35.983909,-120.446753
1384,93210a,35.9809,-120.443606
1385,93210a,35.979577,-120.439662
1386,93210a,35.976173,-120.437085
1387,93210a,35.973082,-120.436943
